,teacher,subject,unavailable_time,unavailable_day,priority,location,grade,available_time,available_day
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,0,0
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,0,1
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,0,4
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,0,5
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,0,7
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,0,8
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,0,9
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,0,10
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,0,11
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,0,12
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,1,0
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,1,1
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,1,4
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,1,5
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,1,7
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,1,8
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,1,9
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,1,10
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,1,11
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,1,12
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,3,0
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,3,1
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,3,4
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,3,5
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,3,7
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,3,8
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,3,9
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,3,10
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,3,11
11,t_12,math,"2,4,5","6,13,2,3",12,c,g6,3,12
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,0,0
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,0,0
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,0,1
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,0,1
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,0,2
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,0,2
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,0,3
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,0,3
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,0,4
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,0,4
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,0,5
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,0,5
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,0,7
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,0,7
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,0,8
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,0,8
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,0,9
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,0,9
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,0,11
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,0,11
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,0,12
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,0,12
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,1,0
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,1,0
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,1,1
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,1,1
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,1,2
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,1,2
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,1,3
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,1,3
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,1,4
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,1,4
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,1,5
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,1,5
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,1,7
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,1,7
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,1,8
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,1,8
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,1,9
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,1,9
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,1,11
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,1,11
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,1,12
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,1,12
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,3,0
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,3,0
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,3,1
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,3,1
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,3,2
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,3,2
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,3,3
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,3,3
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,3,4
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,3,4
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,3,5
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,3,5
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,3,7
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,3,7
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,3,8
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,3,8
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,3,9
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,3,9
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,3,11
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,3,11
12,t_13,science,"2,4,5","6,10,13,13",13,b,g7,3,12
12,t_13,science,"2,4,5","6,10,13,13",13,c,g7,3,12
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,0,0
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,0,0
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,0,1
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,0,1
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,0,2
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,0,2
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,0,3
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,0,3
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,0,4
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,0,4
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,0,5
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,0,5
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,0,7
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,0,7
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,0,8
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,0,8
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,0,9
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,0,9
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,0,11
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,0,11
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,0,12
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,0,12
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,1,0
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,1,0
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,1,1
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,1,1
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,1,2
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,1,2
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,1,3
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,1,3
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,1,4
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,1,4
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,1,5
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,1,5
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,1,7
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,1,7
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,1,8
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,1,8
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,1,9
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,1,9
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,1,11
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,1,11
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,1,12
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,1,12
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,3,0
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,3,0
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,3,1
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,3,1
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,3,2
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,3,2
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,3,3
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,3,3
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,3,4
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,3,4
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,3,5
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,3,5
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,3,7
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,3,7
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,3,8
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,3,8
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,3,9
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,3,9
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,3,11
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,3,11
12,t_13,science,"2,4,5","6,10,13,13",13,b,g8,3,12
12,t_13,science,"2,4,5","6,10,13,13",13,c,g8,3,12
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,0,0
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,0,0
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,0,1
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,0,1
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,0,2
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,0,2
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,0,3
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,0,3
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,0,4
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,0,4
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,0,5
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,0,5
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,0,7
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,0,7
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,0,8
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,0,8
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,0,9
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,0,9
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,0,11
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,0,11
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,0,12
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,0,12
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,1,0
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,1,0
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,1,1
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,1,1
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,1,2
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,1,2
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,1,3
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,1,3
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,1,4
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,1,4
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,1,5
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,1,5
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,1,7
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,1,7
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,1,8
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,1,8
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,1,9
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,1,9
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,1,11
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,1,11
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,1,12
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,1,12
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,3,0
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,3,0
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,3,1
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,3,1
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,3,2
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,3,2
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,3,3
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,3,3
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,3,4
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,3,4
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,3,5
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,3,5
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,3,7
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,3,7
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,3,8
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,3,8
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,3,9
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,3,9
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,3,11
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,3,11
12,t_13,science,"2,4,5","6,10,13,13",13,b,g9,3,12
12,t_13,science,"2,4,5","6,10,13,13",13,c,g9,3,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,0,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,0,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,0,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,0,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,0,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,0,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,0,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,0,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,0,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,0,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,0,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,0,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,0,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,0,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,0,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,0,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,0,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,0,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,0,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,0,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,0,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,0,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,1,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,1,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,1,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,1,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,1,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,1,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,1,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,1,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,1,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,1,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,1,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,1,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,1,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,1,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,1,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,1,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,1,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,1,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,1,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,1,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,1,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,1,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,3,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,3,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,3,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,3,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,3,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,3,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,3,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,3,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,3,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,3,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,3,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,3,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,3,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,3,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,3,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,3,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,3,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,3,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,3,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,3,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g7,3,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g7,3,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,0,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,0,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,0,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,0,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,0,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,0,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,0,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,0,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,0,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,0,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,0,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,0,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,0,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,0,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,0,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,0,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,0,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,0,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,0,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,0,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,0,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,0,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,1,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,1,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,1,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,1,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,1,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,1,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,1,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,1,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,1,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,1,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,1,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,1,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,1,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,1,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,1,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,1,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,1,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,1,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,1,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,1,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,1,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,1,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,3,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,3,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,3,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,3,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,3,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,3,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,3,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,3,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,3,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,3,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,3,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,3,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,3,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,3,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,3,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,3,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,3,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,3,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,3,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,3,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g8,3,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g8,3,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,0,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,0,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,0,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,0,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,0,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,0,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,0,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,0,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,0,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,0,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,0,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,0,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,0,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,0,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,0,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,0,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,0,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,0,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,0,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,0,11
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,0,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,0,12
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,1,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,1,0
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,1,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,1,1
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,1,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,1,2
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,1,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,1,3
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,1,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,1,4
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,1,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,1,5
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,1,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,1,7
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,1,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,1,8
12,t_13,social_science,"2,4,5","6,10,13,13",13,b,g9,1,9
12,t_13,social_science,"2,4,5","6,10,13,13",13,c,g9,1,9
