,teacher,available_time,available_day,subject,grade,priority,location
129980,t_5,9,39,english,g11,0,77
129991,t_5,10,39,english,g11,0,77
130002,t_5,8,40,english,g11,0,77
130013,t_5,9,40,english,g11,0,77
130024,t_5,10,40,english,g11,0,77
130035,t_5,8,41,english,g11,0,77
130046,t_5,9,41,english,g11,0,77
130057,t_5,10,41,english,g11,0,77
130068,t_5,5,9,english,g12,0,77
130079,t_5,6,9,english,g12,0,77
130090,t_5,7,9,english,g12,0,77
130101,t_5,8,9,english,g12,0,77
130112,t_5,9,9,english,g12,0,77
130123,t_5,10,9,english,g12,0,77
130134,t_5,5,10,english,g12,0,77
130145,t_5,6,10,english,g12,0,77
130156,t_5,7,10,english,g12,0,77
130167,t_5,8,10,english,g12,0,77
130178,t_5,9,10,english,g12,0,77
130189,t_5,10,10,english,g12,0,77
130200,t_5,5,11,english,g12,0,77
130211,t_5,6,11,english,g12,0,77
130222,t_5,7,11,english,g12,0,77
130233,t_5,8,11,english,g12,0,77
130244,t_5,9,11,english,g12,0,77
130255,t_5,10,11,english,g12,0,77
130266,t_5,5,14,english,g12,0,77
130277,t_5,6,14,english,g12,0,77
130288,t_5,7,14,english,g12,0,77
130299,t_5,8,14,english,g12,0,77
130310,t_5,9,14,english,g12,0,77
130321,t_5,10,14,english,g12,0,77
130332,t_5,5,16,english,g12,0,77
130343,t_5,6,16,english,g12,0,77
130354,t_5,7,16,english,g12,0,77
130365,t_5,8,16,english,g12,0,77
130376,t_5,9,16,english,g12,0,77
130387,t_5,10,16,english,g12,0,77
130398,t_5,5,17,english,g12,0,77
130409,t_5,6,17,english,g12,0,77
130420,t_5,7,17,english,g12,0,77
130431,t_5,8,17,english,g12,0,77
130442,t_5,9,17,english,g12,0,77
130453,t_5,10,17,english,g12,0,77
130464,t_5,5,18,english,g12,0,77
130475,t_5,6,18,english,g12,0,77
130486,t_5,7,18,english,g12,0,77
130497,t_5,8,18,english,g12,0,77
130508,t_5,9,18,english,g12,0,77
130519,t_5,10,18,english,g12,0,77
130530,t_5,5,19,english,g12,0,77
130541,t_5,6,19,english,g12,0,77
130552,t_5,7,19,english,g12,0,77
130563,t_5,8,19,english,g12,0,77
130574,t_5,9,19,english,g12,0,77
130585,t_5,10,19,english,g12,0,77
130596,t_5,5,22,english,g12,0,77
130607,t_5,6,22,english,g12,0,77
130618,t_5,7,22,english,g12,0,77
130629,t_5,8,22,english,g12,0,77
130640,t_5,5,23,english,g12,0,77
130651,t_5,6,23,english,g12,0,77
130662,t_5,7,23,english,g12,0,77
130673,t_5,8,23,english,g12,0,77
130684,t_5,9,23,english,g12,0,77
130695,t_5,10,23,english,g12,0,77
130706,t_5,5,24,english,g12,0,77
130717,t_5,6,24,english,g12,0,77
130728,t_5,7,24,english,g12,0,77
130739,t_5,8,24,english,g12,0,77
130750,t_5,9,24,english,g12,0,77
130761,t_5,10,24,english,g12,0,77
130772,t_5,5,32,english,g12,0,77
130783,t_5,6,32,english,g12,0,77
130794,t_5,7,32,english,g12,0,77
130805,t_5,8,32,english,g12,0,77
130816,t_5,9,32,english,g12,0,77
130827,t_5,10,32,english,g12,0,77
130838,t_5,5,33,english,g12,0,77
130849,t_5,6,33,english,g12,0,77
130860,t_5,7,33,english,g12,0,77
130871,t_5,8,33,english,g12,0,77
130882,t_5,9,33,english,g12,0,77
130893,t_5,10,33,english,g12,0,77
130904,t_5,5,34,english,g12,0,77
130915,t_5,6,34,english,g12,0,77
130926,t_5,7,34,english,g12,0,77
130937,t_5,8,34,english,g12,0,77
130948,t_5,9,34,english,g12,0,77
130959,t_5,10,34,english,g12,0,77
130970,t_5,5,35,english,g12,0,77
130981,t_5,6,35,english,g12,0,77
130992,t_5,7,35,english,g12,0,77
131003,t_5,8,35,english,g12,0,77
131014,t_5,9,35,english,g12,0,77
131025,t_5,10,35,english,g12,0,77
131036,t_5,5,37,english,g12,0,77
131047,t_5,6,37,english,g12,0,77
131058,t_5,7,37,english,g12,0,77
131069,t_5,8,37,english,g12,0,77
131080,t_5,9,37,english,g12,0,77
131091,t_5,10,37,english,g12,0,77
131102,t_5,8,38,english,g12,0,77
131113,t_5,9,38,english,g12,0,77
131124,t_5,10,38,english,g12,0,77
131135,t_5,8,39,english,g12,0,77
131146,t_5,9,39,english,g12,0,77
131157,t_5,10,39,english,g12,0,77
131168,t_5,8,40,english,g12,0,77
131179,t_5,9,40,english,g12,0,77
131190,t_5,10,40,english,g12,0,77
131201,t_5,8,41,english,g12,0,77
131212,t_5,9,41,english,g12,0,77
131223,t_5,10,41,english,g12,0,77
131235,t_6,5,7,literature,g1,0,77
131246,t_6,6,7,literature,g1,0,77
131257,t_6,7,7,literature,g1,0,77
131268,t_6,8,7,literature,g1,0,77
131279,t_6,9,7,literature,g1,0,77
131290,t_6,10,7,literature,g1,0,77
131301,t_6,5,9,literature,g1,0,77
131312,t_6,6,9,literature,g1,0,77
131323,t_6,7,9,literature,g1,0,77
131334,t_6,8,9,literature,g1,0,77
131345,t_6,9,9,literature,g1,0,77
131356,t_6,10,9,literature,g1,0,77
131367,t_6,6,10,literature,g1,0,77
131378,t_6,7,10,literature,g1,0,77
131389,t_6,8,10,literature,g1,0,77
131400,t_6,9,10,literature,g1,0,77
131411,t_6,10,10,literature,g1,0,77
131422,t_6,5,16,literature,g1,0,77
131433,t_6,6,16,literature,g1,0,77
131444,t_6,7,16,literature,g1,0,77
131455,t_6,8,16,literature,g1,0,77
131466,t_6,9,16,literature,g1,0,77
131477,t_6,10,16,literature,g1,0,77
131488,t_6,5,17,literature,g1,0,77
131499,t_6,6,17,literature,g1,0,77
131510,t_6,7,17,literature,g1,0,77
131521,t_6,8,17,literature,g1,0,77
131532,t_6,9,17,literature,g1,0,77
131543,t_6,10,17,literature,g1,0,77
131554,t_6,5,18,literature,g1,0,77
131565,t_6,6,18,literature,g1,0,77
131576,t_6,7,18,literature,g1,0,77
131587,t_6,8,18,literature,g1,0,77
131598,t_6,9,18,literature,g1,0,77
131609,t_6,10,18,literature,g1,0,77
131620,t_6,5,19,literature,g1,0,77
131631,t_6,6,19,literature,g1,0,77
131642,t_6,7,19,literature,g1,0,77
131653,t_6,8,19,literature,g1,0,77
131664,t_6,9,19,literature,g1,0,77
131675,t_6,10,19,literature,g1,0,77
131686,t_6,5,22,literature,g1,0,77
131697,t_6,6,22,literature,g1,0,77
131708,t_6,7,22,literature,g1,0,77
131719,t_6,8,22,literature,g1,0,77
131730,t_6,5,32,literature,g1,0,77
131741,t_6,6,32,literature,g1,0,77
131752,t_6,7,32,literature,g1,0,77
131763,t_6,8,32,literature,g1,0,77
131774,t_6,9,32,literature,g1,0,77
131785,t_6,10,32,literature,g1,0,77
131796,t_6,5,33,literature,g1,0,77
131807,t_6,6,33,literature,g1,0,77
131818,t_6,7,33,literature,g1,0,77
131829,t_6,8,33,literature,g1,0,77
131840,t_6,9,33,literature,g1,0,77
131851,t_6,10,33,literature,g1,0,77
131862,t_6,5,34,literature,g1,0,77
131873,t_6,6,34,literature,g1,0,77
131884,t_6,7,34,literature,g1,0,77
131895,t_6,8,34,literature,g1,0,77
131906,t_6,9,34,literature,g1,0,77
131917,t_6,10,34,literature,g1,0,77
131928,t_6,5,35,literature,g1,0,77
131939,t_6,6,35,literature,g1,0,77
131950,t_6,7,35,literature,g1,0,77
131961,t_6,8,35,literature,g1,0,77
131972,t_6,9,35,literature,g1,0,77
131983,t_6,10,35,literature,g1,0,77
131994,t_6,5,37,literature,g1,0,77
132005,t_6,6,37,literature,g1,0,77
132016,t_6,7,37,literature,g1,0,77
132027,t_6,8,37,literature,g1,0,77
132038,t_6,9,37,literature,g1,0,77
132049,t_6,10,37,literature,g1,0,77
132060,t_6,8,38,literature,g1,0,77
132071,t_6,9,38,literature,g1,0,77
132082,t_6,10,38,literature,g1,0,77
132093,t_6,8,39,literature,g1,0,77
132104,t_6,9,39,literature,g1,0,77
132115,t_6,10,39,literature,g1,0,77
132126,t_6,8,40,literature,g1,0,77
132137,t_6,9,40,literature,g1,0,77
132148,t_6,10,40,literature,g1,0,77
132159,t_6,8,41,literature,g1,0,77
132170,t_6,9,41,literature,g1,0,77
132181,t_6,10,41,literature,g1,0,77
132192,t_6,5,7,literature,g2,0,77
132203,t_6,6,7,literature,g2,0,77
132214,t_6,7,7,literature,g2,0,77
132225,t_6,8,7,literature,g2,0,77
132236,t_6,9,7,literature,g2,0,77
132247,t_6,10,7,literature,g2,0,77
132258,t_6,5,9,literature,g2,0,77
132269,t_6,6,9,literature,g2,0,77
132280,t_6,7,9,literature,g2,0,77
132291,t_6,8,9,literature,g2,0,77
132302,t_6,9,9,literature,g2,0,77
132313,t_6,10,9,literature,g2,0,77
132324,t_6,6,10,literature,g2,0,77
132335,t_6,7,10,literature,g2,0,77
132346,t_6,8,10,literature,g2,0,77
132357,t_6,9,10,literature,g2,0,77
132368,t_6,10,10,literature,g2,0,77
132379,t_6,5,16,literature,g2,0,77
132390,t_6,6,16,literature,g2,0,77
132401,t_6,7,16,literature,g2,0,77
132412,t_6,8,16,literature,g2,0,77
132423,t_6,9,16,literature,g2,0,77
132434,t_6,10,16,literature,g2,0,77
132445,t_6,5,17,literature,g2,0,77
132456,t_6,6,17,literature,g2,0,77
132467,t_6,7,17,literature,g2,0,77
132478,t_6,8,17,literature,g2,0,77
132489,t_6,9,17,literature,g2,0,77
132500,t_6,10,17,literature,g2,0,77
132511,t_6,5,18,literature,g2,0,77
132522,t_6,6,18,literature,g2,0,77
132533,t_6,7,18,literature,g2,0,77
132544,t_6,8,18,literature,g2,0,77
132555,t_6,9,18,literature,g2,0,77
132566,t_6,10,18,literature,g2,0,77
132577,t_6,5,19,literature,g2,0,77
132588,t_6,6,19,literature,g2,0,77
132599,t_6,7,19,literature,g2,0,77
132610,t_6,8,19,literature,g2,0,77
132621,t_6,9,19,literature,g2,0,77
132632,t_6,10,19,literature,g2,0,77
132643,t_6,5,22,literature,g2,0,77
132654,t_6,6,22,literature,g2,0,77
132665,t_6,7,22,literature,g2,0,77
132676,t_6,8,22,literature,g2,0,77
132687,t_6,5,32,literature,g2,0,77
132698,t_6,6,32,literature,g2,0,77
132709,t_6,7,32,literature,g2,0,77
132720,t_6,8,32,literature,g2,0,77
132731,t_6,9,32,literature,g2,0,77
132742,t_6,10,32,literature,g2,0,77
132753,t_6,5,33,literature,g2,0,77
132764,t_6,6,33,literature,g2,0,77
132775,t_6,7,33,literature,g2,0,77
132786,t_6,8,33,literature,g2,0,77
132797,t_6,9,33,literature,g2,0,77
132808,t_6,10,33,literature,g2,0,77
132819,t_6,5,34,literature,g2,0,77
132830,t_6,6,34,literature,g2,0,77
132841,t_6,7,34,literature,g2,0,77
132852,t_6,8,34,literature,g2,0,77
132863,t_6,9,34,literature,g2,0,77
132874,t_6,10,34,literature,g2,0,77
132885,t_6,5,35,literature,g2,0,77
132896,t_6,6,35,literature,g2,0,77
132907,t_6,7,35,literature,g2,0,77
132918,t_6,8,35,literature,g2,0,77
132929,t_6,9,35,literature,g2,0,77
132940,t_6,10,35,literature,g2,0,77
132951,t_6,5,37,literature,g2,0,77
132962,t_6,6,37,literature,g2,0,77
132973,t_6,7,37,literature,g2,0,77
132984,t_6,8,37,literature,g2,0,77
132995,t_6,9,37,literature,g2,0,77
133006,t_6,10,37,literature,g2,0,77
133017,t_6,8,38,literature,g2,0,77
133028,t_6,9,38,literature,g2,0,77
133039,t_6,10,38,literature,g2,0,77
133050,t_6,8,39,literature,g2,0,77
133061,t_6,9,39,literature,g2,0,77
133072,t_6,10,39,literature,g2,0,77
133083,t_6,8,40,literature,g2,0,77
133094,t_6,9,40,literature,g2,0,77
133105,t_6,10,40,literature,g2,0,77
133116,t_6,8,41,literature,g2,0,77
133127,t_6,9,41,literature,g2,0,77
133138,t_6,10,41,literature,g2,0,77
133149,t_6,5,7,literature,g3,0,77
133160,t_6,6,7,literature,g3,0,77
133171,t_6,7,7,literature,g3,0,77
133182,t_6,8,7,literature,g3,0,77
133193,t_6,9,7,literature,g3,0,77
133204,t_6,10,7,literature,g3,0,77
133215,t_6,5,9,literature,g3,0,77
133226,t_6,6,9,literature,g3,0,77
133237,t_6,7,9,literature,g3,0,77
133248,t_6,8,9,literature,g3,0,77
133259,t_6,9,9,literature,g3,0,77
133270,t_6,10,9,literature,g3,0,77
133281,t_6,6,10,literature,g3,0,77
133292,t_6,7,10,literature,g3,0,77
133303,t_6,8,10,literature,g3,0,77
133314,t_6,9,10,literature,g3,0,77
133325,t_6,10,10,literature,g3,0,77
133336,t_6,5,16,literature,g3,0,77
133347,t_6,6,16,literature,g3,0,77
133358,t_6,7,16,literature,g3,0,77
133369,t_6,8,16,literature,g3,0,77
133380,t_6,9,16,literature,g3,0,77
133391,t_6,10,16,literature,g3,0,77
133402,t_6,5,17,literature,g3,0,77
133413,t_6,6,17,literature,g3,0,77
133424,t_6,7,17,literature,g3,0,77
133435,t_6,8,17,literature,g3,0,77
133446,t_6,9,17,literature,g3,0,77
133457,t_6,10,17,literature,g3,0,77
133468,t_6,5,18,literature,g3,0,77
133479,t_6,6,18,literature,g3,0,77
133490,t_6,7,18,literature,g3,0,77
133501,t_6,8,18,literature,g3,0,77
133512,t_6,9,18,literature,g3,0,77
133523,t_6,10,18,literature,g3,0,77
133534,t_6,5,19,literature,g3,0,77
133545,t_6,6,19,literature,g3,0,77
133556,t_6,7,19,literature,g3,0,77
133567,t_6,8,19,literature,g3,0,77
133578,t_6,9,19,literature,g3,0,77
133589,t_6,10,19,literature,g3,0,77
133600,t_6,5,22,literature,g3,0,77
133611,t_6,6,22,literature,g3,0,77
133622,t_6,7,22,literature,g3,0,77
133633,t_6,8,22,literature,g3,0,77
133644,t_6,5,32,literature,g3,0,77
133655,t_6,6,32,literature,g3,0,77
133666,t_6,7,32,literature,g3,0,77
133677,t_6,8,32,literature,g3,0,77
133688,t_6,9,32,literature,g3,0,77
133699,t_6,10,32,literature,g3,0,77
133710,t_6,5,33,literature,g3,0,77
133721,t_6,6,33,literature,g3,0,77
133732,t_6,7,33,literature,g3,0,77
133743,t_6,8,33,literature,g3,0,77
133754,t_6,9,33,literature,g3,0,77
133765,t_6,10,33,literature,g3,0,77
133776,t_6,5,34,literature,g3,0,77
133787,t_6,6,34,literature,g3,0,77
133798,t_6,7,34,literature,g3,0,77
133809,t_6,8,34,literature,g3,0,77
133820,t_6,9,34,literature,g3,0,77
133831,t_6,10,34,literature,g3,0,77
133842,t_6,5,35,literature,g3,0,77
133853,t_6,6,35,literature,g3,0,77
133864,t_6,7,35,literature,g3,0,77
133875,t_6,8,35,literature,g3,0,77
133886,t_6,9,35,literature,g3,0,77
133897,t_6,10,35,literature,g3,0,77
133908,t_6,5,37,literature,g3,0,77
133919,t_6,6,37,literature,g3,0,77
133930,t_6,7,37,literature,g3,0,77
133941,t_6,8,37,literature,g3,0,77
133952,t_6,9,37,literature,g3,0,77
133963,t_6,10,37,literature,g3,0,77
133974,t_6,8,38,literature,g3,0,77
133985,t_6,9,38,literature,g3,0,77
133996,t_6,10,38,literature,g3,0,77
134007,t_6,8,39,literature,g3,0,77
134018,t_6,9,39,literature,g3,0,77
134029,t_6,10,39,literature,g3,0,77
134040,t_6,8,40,literature,g3,0,77
134051,t_6,9,40,literature,g3,0,77
134062,t_6,10,40,literature,g3,0,77
134073,t_6,8,41,literature,g3,0,77
134084,t_6,9,41,literature,g3,0,77
134095,t_6,10,41,literature,g3,0,77
134106,t_6,5,7,literature,g4,0,77
134117,t_6,6,7,literature,g4,0,77
134128,t_6,7,7,literature,g4,0,77
134139,t_6,8,7,literature,g4,0,77
134150,t_6,9,7,literature,g4,0,77
134161,t_6,10,7,literature,g4,0,77
134172,t_6,5,9,literature,g4,0,77
134183,t_6,6,9,literature,g4,0,77
134194,t_6,7,9,literature,g4,0,77
134205,t_6,8,9,literature,g4,0,77
134216,t_6,9,9,literature,g4,0,77
134227,t_6,10,9,literature,g4,0,77
134238,t_6,6,10,literature,g4,0,77
134249,t_6,7,10,literature,g4,0,77
134260,t_6,8,10,literature,g4,0,77
134271,t_6,9,10,literature,g4,0,77
134282,t_6,10,10,literature,g4,0,77
134293,t_6,5,16,literature,g4,0,77
134304,t_6,6,16,literature,g4,0,77
134315,t_6,7,16,literature,g4,0,77
134326,t_6,8,16,literature,g4,0,77
134337,t_6,9,16,literature,g4,0,77
134348,t_6,10,16,literature,g4,0,77
134359,t_6,5,17,literature,g4,0,77
134370,t_6,6,17,literature,g4,0,77
134381,t_6,7,17,literature,g4,0,77
134392,t_6,8,17,literature,g4,0,77
134403,t_6,9,17,literature,g4,0,77
134414,t_6,10,17,literature,g4,0,77
134425,t_6,5,18,literature,g4,0,77
134436,t_6,6,18,literature,g4,0,77
134447,t_6,7,18,literature,g4,0,77
134458,t_6,8,18,literature,g4,0,77
134469,t_6,9,18,literature,g4,0,77
134480,t_6,10,18,literature,g4,0,77
134491,t_6,5,19,literature,g4,0,77
134502,t_6,6,19,literature,g4,0,77
134513,t_6,7,19,literature,g4,0,77
134524,t_6,8,19,literature,g4,0,77
134535,t_6,9,19,literature,g4,0,77
134546,t_6,10,19,literature,g4,0,77
134557,t_6,5,22,literature,g4,0,77
134568,t_6,6,22,literature,g4,0,77
134579,t_6,7,22,literature,g4,0,77
134590,t_6,8,22,literature,g4,0,77
134601,t_6,5,32,literature,g4,0,77
134612,t_6,6,32,literature,g4,0,77
134623,t_6,7,32,literature,g4,0,77
134634,t_6,8,32,literature,g4,0,77
134645,t_6,9,32,literature,g4,0,77
134656,t_6,10,32,literature,g4,0,77
134667,t_6,5,33,literature,g4,0,77
134678,t_6,6,33,literature,g4,0,77
134689,t_6,7,33,literature,g4,0,77
134700,t_6,8,33,literature,g4,0,77
134711,t_6,9,33,literature,g4,0,77
134722,t_6,10,33,literature,g4,0,77
134733,t_6,5,34,literature,g4,0,77
134744,t_6,6,34,literature,g4,0,77
134755,t_6,7,34,literature,g4,0,77
134766,t_6,8,34,literature,g4,0,77
134777,t_6,9,34,literature,g4,0,77
134788,t_6,10,34,literature,g4,0,77
134799,t_6,5,35,literature,g4,0,77
134810,t_6,6,35,literature,g4,0,77
134821,t_6,7,35,literature,g4,0,77
134832,t_6,8,35,literature,g4,0,77
134843,t_6,9,35,literature,g4,0,77
134854,t_6,10,35,literature,g4,0,77
134865,t_6,5,37,literature,g4,0,77
134876,t_6,6,37,literature,g4,0,77
134887,t_6,7,37,literature,g4,0,77
134898,t_6,8,37,literature,g4,0,77
134909,t_6,9,37,literature,g4,0,77
134920,t_6,10,37,literature,g4,0,77
134931,t_6,8,38,literature,g4,0,77
134942,t_6,9,38,literature,g4,0,77
134953,t_6,10,38,literature,g4,0,77
134964,t_6,8,39,literature,g4,0,77
134975,t_6,9,39,literature,g4,0,77
134986,t_6,10,39,literature,g4,0,77
134997,t_6,8,40,literature,g4,0,77
135008,t_6,9,40,literature,g4,0,77
135019,t_6,10,40,literature,g4,0,77
135030,t_6,8,41,literature,g4,0,77
135041,t_6,9,41,literature,g4,0,77
135052,t_6,10,41,literature,g4,0,77
135063,t_6,5,7,literature,g5,0,77
135074,t_6,6,7,literature,g5,0,77
135085,t_6,7,7,literature,g5,0,77
135096,t_6,8,7,literature,g5,0,77
135107,t_6,9,7,literature,g5,0,77
135118,t_6,10,7,literature,g5,0,77
135129,t_6,5,9,literature,g5,0,77
135140,t_6,6,9,literature,g5,0,77
135151,t_6,7,9,literature,g5,0,77
135162,t_6,8,9,literature,g5,0,77
135173,t_6,9,9,literature,g5,0,77
135184,t_6,10,9,literature,g5,0,77
135195,t_6,6,10,literature,g5,0,77
135206,t_6,7,10,literature,g5,0,77
135217,t_6,8,10,literature,g5,0,77
135228,t_6,9,10,literature,g5,0,77
135239,t_6,10,10,literature,g5,0,77
135250,t_6,5,16,literature,g5,0,77
135261,t_6,6,16,literature,g5,0,77
135272,t_6,7,16,literature,g5,0,77
135283,t_6,8,16,literature,g5,0,77
135294,t_6,9,16,literature,g5,0,77
135305,t_6,10,16,literature,g5,0,77
135316,t_6,5,17,literature,g5,0,77
135327,t_6,6,17,literature,g5,0,77
135338,t_6,7,17,literature,g5,0,77
135349,t_6,8,17,literature,g5,0,77
135360,t_6,9,17,literature,g5,0,77
135371,t_6,10,17,literature,g5,0,77
135382,t_6,5,18,literature,g5,0,77
135393,t_6,6,18,literature,g5,0,77
135404,t_6,7,18,literature,g5,0,77
135415,t_6,8,18,literature,g5,0,77
135426,t_6,9,18,literature,g5,0,77
135437,t_6,10,18,literature,g5,0,77
135448,t_6,5,19,literature,g5,0,77
135459,t_6,6,19,literature,g5,0,77
135470,t_6,7,19,literature,g5,0,77
135481,t_6,8,19,literature,g5,0,77
135492,t_6,9,19,literature,g5,0,77
135503,t_6,10,19,literature,g5,0,77
135514,t_6,5,22,literature,g5,0,77
135525,t_6,6,22,literature,g5,0,77
135536,t_6,7,22,literature,g5,0,77
135547,t_6,8,22,literature,g5,0,77
135558,t_6,5,32,literature,g5,0,77
135569,t_6,6,32,literature,g5,0,77
135580,t_6,7,32,literature,g5,0,77
135591,t_6,8,32,literature,g5,0,77
135602,t_6,9,32,literature,g5,0,77
135613,t_6,10,32,literature,g5,0,77
135624,t_6,5,33,literature,g5,0,77
135635,t_6,6,33,literature,g5,0,77
135646,t_6,7,33,literature,g5,0,77
135657,t_6,8,33,literature,g5,0,77
135668,t_6,9,33,literature,g5,0,77
135679,t_6,10,33,literature,g5,0,77
135690,t_6,5,34,literature,g5,0,77
135701,t_6,6,34,literature,g5,0,77
135712,t_6,7,34,literature,g5,0,77
135723,t_6,8,34,literature,g5,0,77
135734,t_6,9,34,literature,g5,0,77
135745,t_6,10,34,literature,g5,0,77
135756,t_6,5,35,literature,g5,0,77
135767,t_6,6,35,literature,g5,0,77
135778,t_6,7,35,literature,g5,0,77
135789,t_6,8,35,literature,g5,0,77
135800,t_6,9,35,literature,g5,0,77
135811,t_6,10,35,literature,g5,0,77
135822,t_6,5,37,literature,g5,0,77
135833,t_6,6,37,literature,g5,0,77
135844,t_6,7,37,literature,g5,0,77
135855,t_6,8,37,literature,g5,0,77
135866,t_6,9,37,literature,g5,0,77
135877,t_6,10,37,literature,g5,0,77
135888,t_6,8,38,literature,g5,0,77
135899,t_6,9,38,literature,g5,0,77
135910,t_6,10,38,literature,g5,0,77
135921,t_6,8,39,literature,g5,0,77
135932,t_6,9,39,literature,g5,0,77
135943,t_6,10,39,literature,g5,0,77
135954,t_6,8,40,literature,g5,0,77
135965,t_6,9,40,literature,g5,0,77
135976,t_6,10,40,literature,g5,0,77
135987,t_6,8,41,literature,g5,0,77
135998,t_6,9,41,literature,g5,0,77
136009,t_6,10,41,literature,g5,0,77
136020,t_6,5,7,math,g1,0,77
136031,t_6,6,7,math,g1,0,77
136042,t_6,7,7,math,g1,0,77
136053,t_6,8,7,math,g1,0,77
136064,t_6,9,7,math,g1,0,77
136075,t_6,10,7,math,g1,0,77
136086,t_6,5,9,math,g1,0,77
136097,t_6,6,9,math,g1,0,77
136108,t_6,7,9,math,g1,0,77
136119,t_6,8,9,math,g1,0,77
136130,t_6,9,9,math,g1,0,77
136141,t_6,10,9,math,g1,0,77
136152,t_6,6,10,math,g1,0,77
136163,t_6,7,10,math,g1,0,77
136174,t_6,8,10,math,g1,0,77
136185,t_6,9,10,math,g1,0,77
136196,t_6,10,10,math,g1,0,77
136207,t_6,5,16,math,g1,0,77
136218,t_6,6,16,math,g1,0,77
136229,t_6,7,16,math,g1,0,77
136240,t_6,8,16,math,g1,0,77
136251,t_6,9,16,math,g1,0,77
136262,t_6,10,16,math,g1,0,77
136273,t_6,5,17,math,g1,0,77
136284,t_6,6,17,math,g1,0,77
136295,t_6,7,17,math,g1,0,77
136306,t_6,8,17,math,g1,0,77
136317,t_6,9,17,math,g1,0,77
136328,t_6,10,17,math,g1,0,77
136339,t_6,5,18,math,g1,0,77
136350,t_6,6,18,math,g1,0,77
136361,t_6,7,18,math,g1,0,77
136372,t_6,8,18,math,g1,0,77
136383,t_6,9,18,math,g1,0,77
136394,t_6,10,18,math,g1,0,77
136405,t_6,5,19,math,g1,0,77
136416,t_6,6,19,math,g1,0,77
136427,t_6,7,19,math,g1,0,77
136438,t_6,8,19,math,g1,0,77
136449,t_6,9,19,math,g1,0,77
136460,t_6,10,19,math,g1,0,77
136471,t_6,5,22,math,g1,0,77
136482,t_6,6,22,math,g1,0,77
136493,t_6,7,22,math,g1,0,77
136504,t_6,8,22,math,g1,0,77
136515,t_6,5,32,math,g1,0,77
136526,t_6,6,32,math,g1,0,77
136537,t_6,7,32,math,g1,0,77
136548,t_6,8,32,math,g1,0,77
136559,t_6,9,32,math,g1,0,77
136570,t_6,10,32,math,g1,0,77
136581,t_6,5,33,math,g1,0,77
136592,t_6,6,33,math,g1,0,77
136603,t_6,7,33,math,g1,0,77
136614,t_6,8,33,math,g1,0,77
136625,t_6,9,33,math,g1,0,77
136636,t_6,10,33,math,g1,0,77
136647,t_6,5,34,math,g1,0,77
136658,t_6,6,34,math,g1,0,77
136669,t_6,7,34,math,g1,0,77
136680,t_6,8,34,math,g1,0,77
136691,t_6,9,34,math,g1,0,77
136702,t_6,10,34,math,g1,0,77
136713,t_6,5,35,math,g1,0,77
136724,t_6,6,35,math,g1,0,77
136735,t_6,7,35,math,g1,0,77
136746,t_6,8,35,math,g1,0,77
136757,t_6,9,35,math,g1,0,77
136768,t_6,10,35,math,g1,0,77
136779,t_6,5,37,math,g1,0,77
136790,t_6,6,37,math,g1,0,77
136801,t_6,7,37,math,g1,0,77
136812,t_6,8,37,math,g1,0,77
136823,t_6,9,37,math,g1,0,77
136834,t_6,10,37,math,g1,0,77
136845,t_6,8,38,math,g1,0,77
136856,t_6,9,38,math,g1,0,77
136867,t_6,10,38,math,g1,0,77
136878,t_6,8,39,math,g1,0,77
136889,t_6,9,39,math,g1,0,77
136900,t_6,10,39,math,g1,0,77
136911,t_6,8,40,math,g1,0,77
136922,t_6,9,40,math,g1,0,77
136933,t_6,10,40,math,g1,0,77
136944,t_6,8,41,math,g1,0,77
136955,t_6,9,41,math,g1,0,77
136966,t_6,10,41,math,g1,0,77
136977,t_6,5,7,math,g2,0,77
136988,t_6,6,7,math,g2,0,77
136999,t_6,7,7,math,g2,0,77
137010,t_6,8,7,math,g2,0,77
137021,t_6,9,7,math,g2,0,77
137032,t_6,10,7,math,g2,0,77
137043,t_6,5,9,math,g2,0,77
137054,t_6,6,9,math,g2,0,77
137065,t_6,7,9,math,g2,0,77
137076,t_6,8,9,math,g2,0,77
137087,t_6,9,9,math,g2,0,77
137098,t_6,10,9,math,g2,0,77
137109,t_6,6,10,math,g2,0,77
137120,t_6,7,10,math,g2,0,77
137131,t_6,8,10,math,g2,0,77
137142,t_6,9,10,math,g2,0,77
137153,t_6,10,10,math,g2,0,77
137164,t_6,5,16,math,g2,0,77
137175,t_6,6,16,math,g2,0,77
137186,t_6,7,16,math,g2,0,77
137197,t_6,8,16,math,g2,0,77
137208,t_6,9,16,math,g2,0,77
137219,t_6,10,16,math,g2,0,77
137230,t_6,5,17,math,g2,0,77
137241,t_6,6,17,math,g2,0,77
137252,t_6,7,17,math,g2,0,77
137263,t_6,8,17,math,g2,0,77
137274,t_6,9,17,math,g2,0,77
137285,t_6,10,17,math,g2,0,77
137296,t_6,5,18,math,g2,0,77
137307,t_6,6,18,math,g2,0,77
137318,t_6,7,18,math,g2,0,77
137329,t_6,8,18,math,g2,0,77
137340,t_6,9,18,math,g2,0,77
137351,t_6,10,18,math,g2,0,77
137362,t_6,5,19,math,g2,0,77
137373,t_6,6,19,math,g2,0,77
137384,t_6,7,19,math,g2,0,77
137395,t_6,8,19,math,g2,0,77
137406,t_6,9,19,math,g2,0,77
137417,t_6,10,19,math,g2,0,77
